16
975 832
764 848 269
611 55 872
399 753 -681
495 840 -675
537 62 -555
386 658 -249
440 141 269
736 207 -514
56 1 -282
490 284 964
649 532 -308
92 418 -227
415 559 -578
133 440 -944
693 278 -4
116 61 -549
249 842 -590
194 139 460
838 444 442
504 186 930
507 682 -382
607 842 -528
579 756 705
280 342 -728
779 820 -826
384 805 813
116 757 991
483 541 -595
802 407 691
445 495 869
268 51 510
27 787 -482
829 179 -310
286 116 -35
784 50 609
798 380 137
635 137 150
187 22 -802
833 115 -896
132 271 -97
494 603 161
728 427 704
625 68 223
376 814 -450
740 772 571
258 839 -808
123 134 -663
290 5 302
686 334 266
152 503 -532
597 819 -180
567 360 960
623 805 -252
97 803 302
678 519 -68
267 617 -192
624 553 -450
852 346 509
481 53 759
828 627 31
359 604 -168
43 48 839
25 328 44
295 270 -622
562 41 -684
496 242 -103
110 401 -601
395 239 502
91 589 281
58 420 784
361 573 449
471 27 337
463 704 -659
16 208 455
851 358 826
201 61 286
806 172 31
427 822 -625
858 162 383
665 276 -48
189 575 -883
284 137 -273
734 688 -93
445 774 -975
673 283 -673
580 277 -185
818 522 -467
618 459 -535
168 96 -468
142 363 -984
57 631 -158
22 528 -303
195 232 974
18 455 -765
493 697 535
429 104 118
713 750 628
456 716 638
673 639 751
760 105 -473
668 343 455
219 781 -73
395 838 -787
544 400 302
298 650 11
288 841 -605
818 749 872
195 570 -101
281 389 80
647 660 -534
279 399 673
268 690 698
279 319 -577
162 188 233
117 340 193
229 748 -914
685 546 229
495 613 865
642 8 -268
470 301 829
697 479 -874
227 72 -640
660 815 -111
2 190 797
397 471 7
854 199 -317
329 316 -607
87 65 -469
519 72 -183
212 332 -905
109 641 -806
275 323 -962
157 333 -606
709 90 -540
480 851 -276
815 529 151
320 236 -15
578 416 -476
654 474 992
42 452 13
341 103 -340
139 328 -806
142 526 330
672 277 292
290 765 161
472 857 613
11 84 792
422 738 473
735 146 -810
183 784 987
101 445 -548
313 222 4
612 831 700
638 596 -546
184 482 -572
500 595 -2
368 414 810
631 336 648
80 746 -724
818 833 903
121 797 826
762 812 695
614 513 -50
131 777 635
621 118 -487
643 8 -848
243 103 -742
807 772 861
642 768 -753
120 111 -146
318 699 129
814 675 591
587 480 670
702 664 308
580 106 -23
847 782 545
763 412 -450
127 208 803
125 459 864
456 326 -925
452 564 7
684 418 111
612 494 -873
512 615 647
116 371 124
40 518 -429
603 491 -990
450 380 -884
163 54 210
800 831 -931
551 385 -359
50 374 381
273 825 -666
348 745 780
687 191 -602
111 246 -463
266 719 -489
837 808 791
178 143 -118
828 281 99
399 637 701
205 34 -918
617 491 -540
280 639 771
746 806 -113
801 718 527
364 93 -30
591 536 97
520 545 -667
604 155 -948
783 756 246
624 796 -53
557 240 -182
169 819 237
28 838 864
796 470 -71
188 258 962
409 512 145
157 681 -305
199 53 198
123 128 -496
541 394 -284
441 829 -736
55 662 -797
538 317 -566
151 396 812
684 194 766
662 221 839
694 107 -53
607 7 359
853 365 210
123 331 51
778 748 208
69 230 743
468 508 242
325 273 -871
375 702 -767
505 352 90
491 577 -904
20 246 716
727 583 98
203 790 -706
460 629 -394
733 787 974
761 181 342
94 463 -634
413 599 777
853 223 -481
332 94 172
709 230 619
521 640 -416
188 592 553
30 34 106
761 571 363
263 477 396
665 274 -10
462 295 -345
730 689 -170
830 256 -948
545 67 709
596 656 -755
117 13 888
575 356 810
781 488 -729
592 71 21
159 621 -230
97 285 -805
72 181 -319
466 265 -918
797 231 -271
541 631 -4
526 144 -421
502 698 954
602 294 375
632 459 334
776 561 725
406 17 -523
188 290 -271
599 513 365
609 424 -938
164 81 -145
550 249 -512
183 682 -297
33 782 -645
766 278 -363
155 686 -125
36 52 915
199 18 39
199 13 504
600 761 -668
570 295 819
180 466 826
430 589 -813
759 551 107
466 817 -777
399 652 -643
845 601 276
141 281 -559
282 561 -174
306 640 518
199 451 849
713 722 -407
500 668 -905
852 546 -693
360 284 951
473 440 807
665 89 571
419 165 422
580 489 -595
289 822 166
298 639 729
433 289 785
747 193 -525
163 30 -235
851 265 -523
594 612 284
447 526 649
52 349 626
39 570 -832
459 490 368
90 84 -344
502 689 -771
825 448 343
490 182 735
523 425 116
713 622 -882
430 809 330
383 191 -794
557 493 511
45 540 969
505 218 817
830 141 52
36 475 -743
455 145 -892
196 505 -118
139 441 -62
398 702 614
54 545 -179
49 146 822
387 365 344
762 446 269
491 560 -39
213 570 -844
254 759 -320
39 584 -506
109 829 -157
634 647 -640
402 648 329
298 374 -226
781 537 177
415 653 -804
571 20 300
19 607 -490
268 314 208
734 321 -173
581 71 766
431 118 -678
446 817 -465
199 217 824
109 593 63
732 222 -520
794 471 -833
50 585 -27
240 82 -184
529 424 733
244 543 -708
182 577 -745
189 419 875
68 300 -826
92 728 -193
614 722 708
662 336 744
542 478 230
385 198 776
821 620 431
513 357 -540
170 21 -707
781 16 -995
746 182 -875
555 408 545
790 537 52
306 476 885
521 450 -995
845 432 -340
259 23 -452
7 353 -445
319 541 690
206 466 -306
386 401 -316
690 663 -71
650 558 -280
551 852 517
623 306 700
190 721 813
467 360 685
207 514 -568
739 517 42
361 59 432
658 280 813
11 826 -138
815 420 323
686 208 378
67 550 882
447 304 609
504 351 -607
336 153 654
155 599 -703
729 845 244
263 144 -986
576 582 332
775 484 759
440 693 850
512 527 -709
466 572 757
556 855 135
523 625 -251
805 154 -474
387 692 308
176 559 657
17 362 645
556 330 -935
613 480 524
564 628 862
420 358 -441
60 678 -484
259 640 -318
20 11 942
771 499 -906
243 9 -55
548 146 297
828 46 -579
803 629 -502
301 614 -974
323 199 -844
482 218 -533
855 663 -892
321 278 264
848 677 -713
821 104 684
740 440 18
608 46 450
755 141 -66
825 378 655
1 690 -126
497 528 603
750 447 -573
607 539 -837
345 733 -497
224 714 998
165 329 -246
357 621 261
278 602 371
569 530 26
645 475 -694
310 48 705
798 622 -227
253 695 -463
555 320 -127
856 232 -544
104 257 622
445 500 303
594 635 -953
830 99 -370
501 493 -970
428 654 -292
298 306 849
531 272 542
28 500 498
769 362 -260
580 18 886
93 171 760
432 24 -59
798 29 -231
662 325 -294
281 260 119
450 799 902
220 494 655
488 192 618
662 293 -273
31 456 851
167 56 -346
561 39 -734
161 824 -412
315 264 772
400 616 -867
174 321 875
798 359 -224
21 264 -124
746 263 504
120 28 -166
114 741 -900
653 158 893
315 515 -227
385 38 814
192 236 -710
21 118 -671
19 428 275
599 423 722
628 428 261
100 90 -531
276 692 -72
739 323 -97
557 628 526
537 395 274
362 596 686
456 125 -276
493 158 -469
356 521 -923
222 777 829
260 729 -526
619 754 -270
736 313 -501
468 58 -3
319 628 686
750 389 -829
605 229 -742
232 609 -760
502 705 -425
663 613 -781
353 599 764
534 56 932
825 738 652
224 263 -172
389 202 -211
854 197 419
9 799 809
338 689 142
832 845 -101
715 106 -681
148 133 -868
150 581 -817
207 478 -860
801 788 10
144 370 -789
216 336 639
53 218 -286
157 137 848
214 107 -879
297 662 -242
788 189 -665
642 766 637
599 161 299
722 587 -709
687 294 487
323 534 -555
569 652 -348
561 839 -908
537 403 393
721 233 979
507 848 641
68 726 913
852 637 847
427 221 893
257 500 -981
345 494 -145
478 215 -369
758 559 -382
115 348 -300
214 258 963
96 450 204
695 38 664
710 222 963
747 305 400
526 232 -971
279 697 18
432 123 -266
814 77 -180
449 316 -977
548 508 -597
805 465 -400
139 23 860
108 139 -140
296 213 406
44 658 -998
195 103 9
502 488 -505
802 699 379
8 515 596
60 427 -549
128 167 -98
438 495 -61
286 30 -779
115 472 525
321 162 -765
151 735 903
434 702 -585
774 101 -87
828 778 -768
792 853 -24
644 614 546
641 532 -632
491 145 -897
655 533 -549
537 122 -173
630 747 -701
450 737 337
324 565 -51
268 239 -293
475 422 384
352 521 -964
277 347 -102
627 289 -313
324 72 -172
241 93 -221
62 688 -342
25 122 98
815 58 -647
49 232 839
607 857 474
12 7 -622
286 463 -75
370 826 884
371 594 -548
747 674 -378
473 38 -955
623 576 380
615 172 35
317 316 -977
288 236 855
258 327 682
66 191 -108
329 308 293
628 717 406
724 468 775
726 457 58
328 17 42
649 499 863
47 669 -672
21 781 423
99 311 -566
39 95 200
531 636 868
595 73 -536
287 532 -551
563 700 55
528 139 -152
187 158 -75
503 430 -921
3 622 -426
82 728 -909
94 201 478
539 750 -867
594 302 317
512 173 269
447 370 102
156 276 306
546 811 -840
511 831 730
100 817 -987
797 210 388
301 288 -438
439 778 621
272 321 193
447 172 -218
324 487 17
217 280 -960
636 648 -393
458 764 644
320 672 562
680 59 184
49 806 -363
305 459 143
154 143 -345
269 576 -524
465 441 750
583 719 -376
490 133 808
72 827 -862
820 96 -228
156 374 -177
367 445 773
580 513 -844
310 727 331
213 744 960
820 415 955
584 402 537
674 365 452
707 244 592
617 748 -925
615 753 946
404 692 511
343 535 -674
558 106 281
631 840 -536
769 191 -951
605 174 -271
443 210 844
368 555 -650
733 317 260
679 106 -97
455 6 794
315 488 -850
20 620 -510
465 661 -719
454 353 105
295 773 184
17 655 -82
48 43 -280
529 709 986
692 598 -693
225 827 263
558 17 621
458 716 -881
306 281 683
620 509 -220
753 278 222
194 743 897
740 255 979
242 374 77
246 455 -428
212 315 -40
372 289 719
15 440 -174
782 858 944
596 689 -159
258 780 -446
803 425 -641
704 429 -494
48 712 290
720 648 500
381 148 653
290 777 -760
128 389 -792
366 563 -564
740 824 56
5 631 894
110 477 547
466 293 558
193 56 -145
750 429 589
742 756 773
213 433 -1
787 454 162
742 44 -633
516 278 897
852 806 -970
74 26 615
854 59 223
76 646 726
710 65 -722
778 765 103
700 260 798
738 254 128
680 350 -631
659 618 -282
728 323 -900
156 585 -98
512 449 -743
737 587 -302
339 625 395
693 827 832
166 758 567
387 521 420
826 778 -950
799 154 737
564 555 -338
97 731 -677
633 286 -440
447 541 193
8 467 981
796 315 419
452 599 590
23 755 -308
24 665 -242
495 549 55
136 809 -225
670 378 285
165 759 -381
439 572 474
509 365 256
256 586 814
35 755 -153
395 272 -811
418 602 -648
61 36 -307
545 649 261
274 288 967
477 45 -939
647 15 590
831 125 -367
858 41 -537
722 196 -484
644 527 912
365 156 -284
45 650 315
590 226 223
626 533 33
54 266 -739
323 272 -967
421 671 -508
766 464 -389
157 65 901
276 357 -682
685 140 471
190 554 267
494 58 -892
412 814 -911
279 240 -1
206 263 -162
542 433 625
680 269 -605
794 106 -685
421 520 90
659 90 -735
960 965
172 365 -542
328 828 -414
120 649 717
488 166 852
447 923 930
723 397 882
830 358 707
649 227 456
683 18 148
569 606 -449
783 604 -855
419 926 433
45 131 118
401 884 -245
249 96 176
866 374 -610
185 572 -578
336 583 -595
810 278 -57
541 737 -565
861 738 344
339 474 -936
583 834 -167
417 674 43
35 465 357
169 443 -285
720 813 65
103 901 -315
119 576 -379
226 514 -836
526 782 -187
106 16 438
676 521 374
365 448 806
142 405 -501
154 852 570
352 145 -518
310 688 387
955 334 689
730 863 780
585 877 391
431 685 214
396 198 -464
860 663 41
218 392 967
386 401 344
394 458 322
748 653 -169
653 872 803
511 309 -260
710 598 561
957 696 53
198 597 -186
851 836 188
348 569 230
822 213 2
326 914 180
261 759 245
598 915 377
269 789 -143
833 39 -757
815 694 354
385 3 -304
303 51 800
227 873 -908
919 288 950
845 226 -332
267 179 203
45 550 -1000
692 101 -164
831 601 440
460 225 -828
170 616 -963
470 83 -251
174 198 -841
693 278 626
616 124 795
546 760 818
647 339 -340
207 740 -308
229 315 968
619 881 -938
704 549 794
820 821 -867
805 869 452
600 319 44
109 88 948
904 68 -429
418 443 315
693 56 -880
886 104 -99
834 412 -976
714 225 246
954 82 -313
514 625 967
876 272 968
135 499 206
810 784 -673
491 127 -50
655 294 272
454 887 -827
383 663 801
643 817 -15
748 365 373
394 819 184
744 764 322
197 915 973
255 764 700
634 940 898
408 45 -988
702 312 -270
430 163 438
774 564 917
946 362 232
798 815 53
55 452 712
841 68 -680
168 86 -71
175 787 262
655 125 -554
685 120 -34
110 254 413
277 538 929
313 20 34
575 447 -533
733 914 805
882 238 -335
877 11 -321
404 864 -103
653 700 29
414 387 -904
703 594 738
135 372 -883
752 20 633
158 73 -333
344 385 -809
580 736 -298
593 686 903
409 80 879
191 484 -79
161 319 -395
914 151 547
901 767 -418
748 149 399
734 622 -219
366 819 380
580 376 -445
70 532 -362
507 724 -537
274 909 512
797 433 -213
93 654 686
7 278 793
141 813 251
699 282 285
460 702 565
158 491 744
767 266 -633
10 168 106
291 219 900
516 435 -886
287 901 -543
337 490 -840
570 779 232
228 932 20
100 828 341
507 790 65
246 136 -174
197 123 97
698 862 593
607 824 334
385 69 152
774 83 484
288 537 -431
549 735 406
950 480 1
754 348 108
528 633 763
113 915 -43
222 436 -635
851 655 -198
765 854 349
105 46 352
614 703 797
286 34 -699
232 665 -503
178 738 -893
868 569 -680
506 243 799
469 164 384
46 611 -281
106 310 -589
860 149 354
74 862 -407
855 474 -98
625 902 -299
577 634 -593
892 139 538
949 318 82
902 426 -41
884 832 812
412 856 -523
537 224 671
61 224 293
138 903 338
152 472 167
211 558 432
392 603 -979
773 369 291
814 712 -150
421 750 329
733 822 -413
628 105 -660
498 906 228
287 208 -598
288 498 -238
948 617 240
239 670 -365
667 271 -122
1 331 -763
197 520 -256
468 383 -689
472 905 -647
384 333 143
879 768 50
775 835 816
346 413 -546
188 492 -412
925 220 -654
780 697 -749
389 498 920
904 754 -483
434 960 -644
504 510 613
142 681 -411
316 275 131
271 202 599
701 877 982
102 919 -149
848 320 -823
949 213 388
925 343 -298
209 100 367
699 259 -750
558 89 -436
281 288 -241
173 535 565
952 635 -890
132 882 -881
553 887 -901
806 800 534
570 738 -920
245 497 239
348 192 -187
955 671 -758
26 415 -457
483 810 787
145 50 -568
642 248 524
466 272 529
914 763 471
529 284 812
63 134 467
65 813 -355
740 296 744
508 418 957
288 365 -526
449 604 -559
84 910 -138
507 365 213
51 846 647
298 885 -286
484 927 -739
927 682 226
161 126 -313
439 358 -85
885 626 -361
931 59 433
796 406 882
635 393 838
832 781 209
526 828 -34
779 196 547
301 572 -652
171 767 -63
863 308 448
945 285 -622
58 861 511
363 252 -553
619 529 -991
551 213 378
386 414 -179
354 595 -887
64 110 -574
945 756 -965
430 931 -788
794 14 121
902 706 -127
240 848 -470
859 569 -341
329 737 -399
825 750 -773
914 847 62
40 179 420
207 589 -272
98 662 497
433 412 763
45 500 360
806 85 87
818 326 736
814 550 381
548 589 59
896 208 197
156 524 110
640 579 -158
3 657 -887
712 132 -472
825 201 123
920 875 -445
53 120 -901
12 702 -867
735 877 -370
12 154 285
604 173 495
43 76 -480
89 864 384
799 147 700
394 844 -930
828 168 -490
5 355 -513
899 700 502
8 811 331
219 904 -248
563 374 -983
246 170 74
335 772 -293
907 765 -975
354 61 338
344 449 -521
708 109 733
44 242 -843
860 200 896
126 27 60
525 406 483
635 412 644
322 650 -81
826 787 -123
444 59 -898
626 655 -651
28 37 218
166 660 -348
497 34 -298
753 373 -236
356 245 -918
603 22 -506
606 751 769
537 204 -219
512 3 205
486 734 950
763 847 -922
451 393 -851
420 842 738
123 228 -809
740 329 -900
175 876 486
594 240 449
854 192 -939
332 130 -562
237 952 94
280 905 924
75 817 -802
319 369 758
641 707 -419
166 367 124
131 567 -73
367 886 -142
704 325 987
639 648 -128
599 568 -473
278 322 31
25 35 368
866 708 -561
595 323 17
658 312 220
136 168 432
526 410 713
842 398 699
804 341 -701
718 5 -273
488 326 -445
679 405 -733
395 588 -721
268 453 426
581 209 -33
847 232 -84
949 193 64
408 594 -286
602 212 304
128 426 -356
632 832 308
831 483 -393
957 368 -338
410 25 651
117 729 -597
345 389 -226
414 664 713
735 835 240
84 784 -736
793 27 -867
947 248 510
722 247 -488
177 11 -325
497 711 348
785 727 -171
474 724 836
423 664 519
84 828 -787
253 150 142
829 335 -814
23 218 813
674 465 -468
761 181 -454
8 460 -953
684 958 402
693 763 90
603 37 868
6 279 -623
953 771 -149
803 798 -365
700 650 831
7 471 613
148 786 303
532 50 285
881 930 -205
260 472 627
833 105 -589
90 38 991
197 506 635
432 682 -204
385 697 413
581 485 -248
851 359 310
96 629 -870
879 741 701
320 521 10
415 919 -282
752 97 614
819 662 -733
508 464 -840
874 289 702
871 561 148
192 359 536
285 506 -756
822 570 413
960 700 484
193 1 -640
758 369 -16
14 816 -137
563 196 -409
701 668 -26
455 35 -384
302 189 295
325 224 -779
960 633 -694
806 890 -914
849 435 111
417 670 738
842 488 373
791 284 -972
382 305 -711
759 92 -430
299 206 310
8 733 -325
758 682 -454
323 613 -78
521 891 616
296 337 582
883 207 473
7 22 545
329 102 950
587 306 -429
925 656 89
268 296 159
464 675 -96
611 849 -594
730 739 892
537 322 -750
207 546 977
235 300 -495
627 333 -265
230 57 -309
676 530 729
97 574 149
727 753 3
115 271 834
215 633 750
698 121 -566
822 74 -222
460 516 -720
2 390 242
379 884 -47
897 485 -759
856 244 424
727 132 730
554 21 480
481 568 434
625 681 962
384 717 185
95 777 719
4 674 -706
699 424 -950
826 264 -264
769 251 -596
454 957 -821
208 805 -274
237 40 34
13 333 -156
443 254 71
920 107 -95
853 410 -299
757 167 960
641 466 -170
835 375 -138
919 697 601
132 431 731
512 409 -752
827 730 833
188 296 -703
507 519 -867
274 518 898
846 529 884
407 561 666
374 649 -173
940 911 -695
587 914 -252
204 55 495
903 869 196
41 712 -613
260 720 1000
904 264 494
251 826 -670
73 384 504
775 316 -166
344 405 -475
149 925 518
139 649 793
137 761 -467
746 459 629
779 706 308
451 726 -445
765 594 -810
345 14 222
130 653 -486
133 143 -648
864 722 -156
681 283 -756
496 418 -32
354 533 452
924 338 559
872 628 729
485 188 283
549 846 -15
522 211 -348
660 52 650
911 224 13
8 824 927
80 375 245
790 234 377
149 917 332
831 778 -278
80 662 -145
69 373 -485
324 742 -607
906 504 -630
98 334 107
178 239 212
24 171 650
860 671 -435
269 328 -374
253 825 460
460 378 975
26 840 539
608 666 585
941 841 883
623 276 196
736 465 338
264 251 397
448 519 -606
883 164 -331
565 793 550
771 571 -897
47 883 877
836 194 657
956 575 -622
233 785 22
361 168 -138
113 578 633
807 152 -693
276 180 -686
902 21 -244
667 760 -722
263 476 -43
50 640 423
172 809 674
432 532 902
586 106 767
474 696 367
235 282 610
912 472 832
14 613 -152
185 864 519
446 123 -588
416 524 155
377 353 -330
651 216 -227
586 357 -583
500 183 -85
192 941 -125
847 362 -855
706 506 767
9 875 -748
634 293 -588
810 63 -461
162 531 60
599 876 -9
853 665 947
561 759 -882
227 611 557
450 912 532
197 699 -973
92 604 -311
811 214 915
81 260 -509
541 75 -199
887 358 -870
931 802 524
406 353 -225
303 30 -711
200 173 230
706 432 437
399 442 871
735 506 593
461 70 -650
320 324 919
793 709 -554
794 923 -444
218 357 813
307 501 -491
330 949 703
269 227 89
332 616 -982
541 310 127
471 411 491
414 19 584
955 316 -990
215 833 336
382 730 85
645 798 -211
747 705 -131
112 676 -838
61 754 -161
856 215 -958
137 98 396
380 370 900
900 761 540
353 10 663
956 580 -892
173 124 -749
783 52 -209
635 842 592
63 538 -633
518 366 -397
95 881 -186
797 76 -130
610 875 605
248 864 190
78 730 -348
355 634 780
210 293 327
192 721 -674
341 892 -584
70 278 492
617 596 220
446 712 520
235 362 189
417 250 -593
23 431 663
84 800 654
269 933 -355
825 104 -643
14 86 -99
420 858 -671
750 64 -822
574 302 215
68 701 14
149 225 -850
819 334 119
473 323 -440
23 150 54
283 810 24
767 367 242
4 292 194
563 574 -69
434 601 847
682 845 -518
918 853 -151
780 504 358
851 803 -547
383 935 528
9 467 204
954 446 305
652 645 325
317 69 701
33 46 -727
518 276 -497
292 128 -310
555 375 -182
138 470 -310
443 448 523
159 635 -251
457 626 408
692 172 -492
710 748 704
580 508 -498
607 169 -706
347 291 -975
257 38 877
742 151 -61
544 169 221
415 356 -28
214 59 786
588 49 -778
610 98 91
642 375 -133
746 949 24
888 564 364
235 532 329
814 96 -739
93 220 -31
767 673 -935
380 621 -168
410 279 991
442 745 -653
747 161 -492
204 256 412
248 55 122
488 902 -652
214 658 -883
223 43 213
617 543 84
841 711 997
866 897 588
427 376 85
207 573 173
301 396 522
362 359 -673
888 739 812
743 219 -231
943 610 -721
948 239 -149
507 616 -520
643 355 -500
843 727 -758
522 62 805
321 713 209
440 672 -968
345 348 -743
152 411 -871
773 431 -915
604 805 576
81 271 -852
285 286 856
163 593 -966
803 929 -378
65 592 890
212 51 385
297 102 -710
673 314 -107
94 498 997
674 277 839
177 197 169
821 706 614
873 723 -168
523 724 271
369 205 708
521 897 -338
576 875 -812
753 571 -974
76 201 -368
409 393 224
842 952 177
184 213 103
44 754 907
405 435 -757
953 878 618
561 6 -130
634 888 -252
93 899 -933
441 546 -9
73 614 791
277 628 483
686 459 -343
932 658 -230
202 25 312
10 400 257
261 812 -184
601 817 -781
502 71 -980
500 339 344
336 958 -967
789 826 566
931 120 798
513 643 -95
387 826 769
5 805 51
760 105 337
526 278 675
41 389 -910
592 577 -612
779 446 151
295 691 -219
774 679 -690
935 52 870
818 794 -289
146 281 -38
544 156 491
508 233 345
348 660 230
98 459 371
797 165 919
792 956 206
810 584 620
127 946 951
746 564 -182
942 875 205
39 308 -223
214 84 -566
304 692 -424
162 269 -236
638 267 -384
894 275 706
199 568 -204
434 751 52
690 602 623
230 576 56
625 868 4
392 53 -939
357 754 -471
504 330 338
679 467 351
427 935 -876
383 345 194
679 656 944
241 94 101
417 486 -522
785 467 -135
130 489 -333
105 555 340
801 710 -739
870 830 750
865 214 -143
883 568 175
186 425 -192
776 417 -171
376 837 599
55 907 -771
129 430 -228
348 700 484
828 528 -164
931 333 439
102 161 -219
872 558 -753
148 636 -393
742 953 -624
659 398 420
450 624 869
700 336 948
310 676 -789
565 442 40
442 859 -834
936 763 -716
433 182 0
788 617 -305
14 650 362
476 464 546
919 550 -989
894 818 -541
258 764 -792
415 878 923
87 900 -144
165 753 -114
414 260 -41
865 650 569
212 34 -862
865 373 588
17 249 -83
123 934 -851
154 211 -114
368 362 879
568 177 -693
211 862 -504
453 39 491
549 775 -425
216 853 276
916 488 -777
162 707 -91
633 54 725
824 581 -62
959 430 391
695 72 -899
855 693 70
865 338 140
402 242 712
543 619 487
928 538 505
436 124 892
336 564 -303
408 191 314
749 455 -571
399 56 -930
834 192 -179
65 942 -973
896 773 841
42 167 -573
177 100 52
820 563 366
345 292 795
914 508 -470
599 849 540
108 778 128
16 676 439
725 234 662
611 851 -923
325 936 -27
603 461 -22
229 480 609
742 41 -964
99 50 -978
725 238 -748
620 664 752
162 795 -244
491 461 -171
662 516 493
276 805 276
834 631 307
346 106 -782
295 379 341
634 377 -181
392 624 787
433 32 409
197 184 -108
714 515 -59
256 30 989
911 236 -486
173 566 -639
25 459 -357
563 11 -496
763 183 -681
381 731 992
843 772 -646
875 837 -488
500 318 203
662 15 -573
738 829 -781
342 419 466
