8358 27186
3560 1029 -25
5208 1981 442
1471 6588 -497
8035 6763 391
3079 5003 128
4922 5744 -220
3063 7052 128
3920 3571 310
539 2410 -527
3536 457 196
5932 5935 -792
1185 865 569
3327 4691 72
5261 4233 -239
7837 4471 975
19 4271 912
1202 3827 312
413 3243 -45
286 5626 -359
1064 5742 747
6755 304 109
881 3935 365
3031 5744 -625
2045 1891 -598
7108 4746 160
6285 2404 -882
960 5238 392
5630 6485 -105
1325 285 -549
7457 4612 287
4722 2800 -270
1046 7020 -546
4022 3898 -707
5907 1659 247
7350 327 895
1689 3688 -390
4551 5004 239
702 1555 291
7194 3101 -344
7623 1272 -776
4789 2342 -771
3769 2862 -761
6195 1149 -955
3695 8277 -331
3315 449 447
6911 7843 390
3511 3479 758
7759 8023 -187
5042 97 -455
3653 4047 969
6897 4346 609
6920 424 -657
2785 5124 743
1259 7791 -144
395 6209 497
3124 377 -130
7348 4989 -459
6421 2176 724
2261 5698 692
2375 1240 -109
5249 960 603
4248 6110 345
5957 4026 126
592 4746 954
4649 3559 955
4607 8331 -892
1400 4734 -428
2775 2623 -65
1032 4660 159
78 3881 392
2200 8088 807
458 6684 603
3045 6465 -823
7203 5386 -389
7074 6487 -340
1680 3431 -381
3229 3654 286
202 7675 -980
7526 2216 -755
3046 5269 708
7139 3797 -350
7538 5203 206
7476 8153 460
4805 1502 -807
1391 1242 756
7910 1718 -726
7928 4767 931
4340 3819 -674
3073 3925 803
2056 3062 304
4643 7777 655
1869 692 -764
4111 3508 -500
6689 3659 -290
1716 424 -257
2876 49 -251
5144 2575 -278
289 7799 -726
7631 4761 691
4542 3156 -60
3455 5318 93
6113 7947 217
435 851 751
4886 6861 727
7989 2736 470
7500 1511 294
3777 5998 206
353 7769 -326
5088 5434 225
1977 602 305
2231 5742 -606
2019 1820 67
4665 1111 -541
5122 7745 -883
4634 3014 293
6907 3415 790
7312 7993 804
2638 5965 857
5624 4552 116
5714 6908 -249
4346 1776 513
2 5449 287
3083 4548 -232
4113 7330 -982
908 1330 -28
1741 5752 -727
423 826 -352
3998 2110 469
6441 7845 -732
3565 7015 357
2668 7089 930
7658 5438 795
1339 7535 71
4381 8345 336
1115 38 493
2352 5594 -123
1519 1279 -373
3908 4791 -952
6916 3937 -555
5479 7517 139
255 535 582
7778 1192 52
7415 1397 819
3945 959 -807
3683 4472 -858
6188 7818 -841
3849 2048 -514
3424 5693 -999
1789 2653 -427
3476 2477 -70
1211 7996 -125
1126 4278 -859
8159 6013 863
1792 224 -454
1008 5016 -556
3567 670 -433
6283 7779 488
7713 1820 766
7338 5153 -842
6804 7535 -668
4638 2398 -882
5208 7677 260
1945 8228 877
6171 215 483
5596 4867 642
4954 7069 -423
3807 4715 -773
6177 3699 -545
2927 5384 -361
2386 2783 -846
5267 1542 646
1015 3928 -729
526 4007 974
3522 6758 415
8284 7701 -859
3693 7299 956
8337 6092 -371
2703 2327 813
5630 6961 -687
6084 3077 -678
8151 2894 333
2431 3407 260
686 5778 411
1847 7077 -380
3222 1128 -496
3477 2367 -736
4003 3703 171
7476 3790 904
2478 1599 -280
2602 42 465
5640 2662 -401
2590 1366 -424
210 4344 734
5974 5606 914
7872 7772 -641
4166 83 306
7128 1604 -366
7732 2719 -948
8160 4804 427
393 5570 231
1528 59 550
2027 7994 67
3342 7228 -677
4298 8066 -365
1786 5307 -981
5041 7286 -889
6371 6306 747
7365 6314 660
3167 5471 -778
3939 2410 294
7307 8300 309
5408 1745 389
3779 2141 -762
582 1250 899
4523 529 -980
5837 1920 775
6247 7896 77
8237 2578 949
3575 3474 -396
2266 76 72
7079 8048 970
2623 5170 -595
1775 2836 -32
3608 7496 994
426 7080 -569
1084 2974 -807
7431 7435 332
7336 5144 -931
3594 7971 294
5909 5636 707
4228 2650 34
191 8205 373
166 2712 859
6901 1106 -977
310 656 -177
4432 4839 492
625 840 -69
6027 6633 559
4642 4909 108
8190 2443 477
1986 7183 724
3652 2104 -491
6269 4093 420
4744 8150 813
5027 1065 563
1428 3097 -43
7754 8179 -639
8142 4646 368
7151 6403 369
2174 4874 361
813 2188 -10
8253 6339 -112
7558 5239 894
273 6642 -133
8137 3138 113
7305 409 294
5418 2293 -222
1700 2801 -441
1232 3624 118
476 4195 952
3578 3557 -327
284 970 35
5240 214 574
2782 7158 457
2392 5892 349
1089 1224 161
1516 5484 299
126 2926 480
3347 6304 485
5879 5971 737
5526 3589 957
7277 4588 -310
248 2657 477
2657 591 -547
729 6749 -770
3731 3463 218
3937 5467 550
4193 4797 -478
252 1384 678
1485 4609 993
4563 8325 -358
4633 2220 -346
3914 4767 734
5512 4679 475
364 323 -215
4992 5683 633
4549 8295 653
2593 4900 283
7329 7119 -398
1778 1520 645
7572 6135 -974
7927 4589 -43
6790 7212 -115
7285 6045 -195
4310 6873 644
4755 3435 800
2325 4885 475
3593 4475 798
6302 5837 558
3551 247 388
7586 6575 -663
3553 6284 681
399 1486 460
4610 5557 -936
16 434 -260
3440 1207 -545
1108 7608 -243
4969 4430 -911
5622 618 -998
2923 4775 65
4958 8150 -279
6636 5330 -596
7981 8339 -490
7249 4980 34
3117 7273 -5
3652 7612 -273
6997 2579 87
4988 3395 -868
8142 2017 -32
2113 7107 436
3159 218 834
5866 4579 159
1892 5500 -730
5578 3769 369
8347 7708 -222
6411 1655 -384
3044 3477 -622
5262 1535 267
3473 7198 444
4855 3856 -730
2241 4465 910
5652 7048 142
8156 4166 346
5810 7354 926
7733 7501 -740
4857 6250 -85
6078 443 -805
3914 1313 -228
3512 5109 277
6838 2627 -720
2238 8198 -523
1459 5364 -970
1789 544 -844
1664 5762 -494
5671 720 -478
3050 6858 254
3170 7271 272
1007 6607 -570
4621 1450 696
320 2668 698
3117 2830 32
4998 6200 528
8047 3071 -772
3998 2990 431
1182 8294 -775
6916 963 -139
6714 4295 828
2473 5765 973
2025 4696 -347
3088 8169 -604
2126 46 54
7854 323 465
4805 4383 298
7862 4016 329
2678 8209 869
905 7789 -273
2430 1590 340
5031 7130 812
7392 5110 -251
6212 1139 -127
6168 5658 -710
3819 1120 -950
11 5679 -43
8299 445 -876
1241 6744 743
3036 6303 -90
1592 4736 413
4723 3381 834
7276 797 -549
4696 4901 -903
6243 7317 790
33 6395 42
3128 7964 615
2249 3496 514
4378 1871 664
6807 340 916
1092 5626 151
5518 4901 -457
5848 236 892
1406 1432 -445
4031 3283 227
4873 3283 284
5254 3709 -673
2535 489 -592
3647 3931 -952
4688 2800 234
1196 7783 -85
347 1571 -55
6187 2377 105
1955 3838 758
5143 6746 135
6635 8338 -95
3076 6125 -232
2861 7470 -308
5221 3746 246
5338 365 301
2202 6879 -318
7855 5613 243
2431 6325 950
3727 8002 -730
2305 3307 -152
1619 5362 988
272 2061 -1
6508 6904 574
6195 1733 -41
2200 1334 -884
6269 5966 -317
1411 7904 -22
2865 1134 98
6364 5050 -851
7231 18 632
1577 412 -321
3287 6165 -475
2120 7274 -240
213 3826 936
3659 3539 -582
5557 682 -47
7084 691 410
752 4041 539
324 3623 866
6947 519 964
8335 4772 744
3115 6770 285
26 6535 814
1721 2091 -140
2327 8211 754
7435 3596 -877
2673 886 274
293 4412 482
3387 7562 -963
1849 2047 -705
5947 1985 757
5682 4653 464
4822 8 -874
4149 822 -459
5938 6643 -656
2395 7495 -21
5666 5558 604
5763 3039 399
1678 3452 -975
8232 7172 -728
1849 6468 80
3689 7836 510
647 1385 -45
6760 1486 -30
6446 5091 123
2231 1824 635
5057 3944 876
1603 3967 -153
5718 1504 816
3230 6311 -511
7940 2177 -178
1550 3595 247
1293 710 -21
656 6781 613
4618 7519 629
4538 4485 795
1879 7662 754
5227 935 -111
6409 3182 -971
4246 6678 -207
6850 2856 814
5473 6478 -952
6675 3188 526
7047 7432 -931
6748 576 353
5776 2500 239
2937 4586 760
5964 4864 -133
4155 7861 -696
6691 3102 962
3764 1058 159
4808 287 806
254 7144 -634
6187 1057 -671
1449 1521 -191
4834 1023 -65
1515 29 822
595 361 694
4951 4338 -273
7447 3964 -506
2541 2148 823
143 5578 245
2056 6647 -409
512 1832 -793
4551 774 -676
4332 1742 -255
7591 6390 -24
7417 4322 602
7241 4594 200
4993 4701 -808
7251 4769 333
7387 2625 -929
2822 3522 272
7742 2140 -296
163 7547 421
7658 1080 846
3432 5605 -868
2842 8188 596
2189 8218 736
8062 6303 343
6945 3424 312
205 2717 829
3782 1580 -458
7361 4454 595
3181 1035 607
5259 452 -493
7617 5233 260
4142 4321 832
5368 834 -520
1013 2521 -876
1548 18 813
5211 6756 -140
7406 5846 259
360 7093 849
2678 4034 118
3510 7442 375
4421 6232 93
5407 5411 -440
3395 460 421
7070 3305 -502
1779 4210 805
5594 6095 -113
3621 3581 371
7527 123 557
848 3817 861
1152 6491 -132
4873 218 -563
1345 2100 426
695 5696 514
2190 1679 823
2382 436 103
49 3806 -51
6159 904 304
8252 839 58
906 7103 -497
71 3939 -975
854 7788 580
830 2476 -195
7860 7577 875
7053 2409 -805
1847 203 -391
5045 4393 903
1986 3846 -127
5102 5768 506
6510 7688 616
1759 3180 -782
491 678 192
8128 4866 -246
149 4153 -829
3852 3480 -4
3150 3284 323
2799 7504 80
3459 1905 -586
6045 6315 443
5375 2852 -804
4322 6842 -592
6415 7125 -619
2995 3118 761
553 6516 12
2044 3965 -271
4920 4289 312
1813 3002 -806
5506 6283 -528
6387 1467 137
1712 5753 -953
7595 5844 800
7312 3244 304
238 3811 273
2471 3386 -976
1125 1359 -290
6509 91 -507
1364 141 565
3644 6863 389
8050 756 219
7967 3538 222
4294 5133 153
2042 2152 463
4025 785 840
6474 4798 -649
7249 3764 603
8213 1217 927
5730 2606 342
7536 2601 -816
4771 1322 -513
6301 339 634
6397 1250 473
511 5123 -999
800 1571 546
4051 3713 -23
1548 3906 -858
1294 4057 -371
2500 1660 -15
2931 1057 -209
5428 3705 95
1870 206 944
4377 4442 408
6345 5412 -676
1441 7945 387
772 5242 -780
7544 1822 -660
3459 2222 552
1488 211 -600
2024 3568 -840
6486 5270 -713
7396 4542 -392
972 3635 -314
2056 7547 305
481 5703 209
741 1639 607
3381 2721 -990
4604 6927 -964
3815 5444 323
7497 5581 -913
4616 5540 844
79 3695 -920
1370 6942 431
3433 3039 626
4574 1939 428
6139 3123 -271
2593 1888 309
369 6132 -349
8081 1118 260
8289 2212 249
4289 1536 559
3085 6790 -219
3422 4344 -528
4816 480 -183
664 3723 134
6841 381 -820
1145 7705 689
4872 1374 274
6497 874 452
1620 4381 707
4754 6340 331
1336 7656 930
38 5855 -1000
7026 2186 -455
7880 6635 379
6508 2638 270
7803 6943 440
7424 3370 613
3604 5674 -330
1243 7660 173
5103 4368 387
1075 5566 621
6902 3808 881
6537 1992 -171
4856 733 -73
7509 2293 -341
6235 8178 -184
6082 7749 555
5386 2526 222
1876 5436 -951
6116 544 592
7135 4837 -107
1895 8277 839
7565 4586 -413
5437 4403 926
6847 6837 -245
5383 5861 -190
4826 3819 -366
1017 5554 -44
116 1774 562
4051 6490 602
6052 5750 958
7631 1417 370
2992 7794 195
1586 8091 -187
3290 6573 341
3348 8070 -852
5812 7644 828
2110 1794 723
4238 674 -332
5183 8009 -359
445 4423 -265
2360 1647 -627
5986 4890 -360
7877 3562 -761
6948 3834 964
6181 2125 -603
5628 3000 206
490 3330 -633
8201 7488 -999
7594 6233 23
2697 3172 787
6128 5293 547
7772 5079 -240
5431 7801 -559
1461 7385 -892
4561 781 -72
7849 1692 -594
4701 7049 -519
7264 2746 539
2329 3276 -656
8347 6263 -628
5682 4006 -129
3092 2124 99
71 4037 -194
727 4972 -477
4282 4741 772
8199 4300 731
7979 2600 -448
5837 2657 753
5467 3329 99
907 5560 -718
6499 2682 605
7972 401 -734
775 6376 479
921 6907 307
960 2291 947
5475 3956 609
8287 7449 630
4609 2651 -133
2469 7498 -130
4130 8135 -750
5838 1433 -213
520 3231 71
3738 1619 538
4186 305 -18
3176 5403 -344
5851 2839 506
4279 7346 506
1494 3444 -601
1116 924 231
1158 3851 623
518 7324 940
5891 2988 -615
5868 3794 331
1979 5402 725
4588 1684 -469
1265 44 -457
3812 1762 378
3240 2855 347
193 7821 636
3921 3548 -781
15 7803 -286
1083 5108 149
3185 5962 -924
6805 2206 351
7265 6507 786
4139 2190 -330
640 2895 -431
3287 4795 -737
1821 8241 -1
5842 5082 -163
2190 4991 195
7233 1054 -222
3958 6892 -142
2274 5152 633
2729 859 384
5820 2029 -811
6671 5345 242
3073 4687 -985
7167 5423 -488
3658 2415 -404
2442 7052 -546
6644 2807 -825
2688 2669 -869
4151 808 467
5286 8063 -926
1735 5444 -449
4317 8211 101
3290 1888 423
2497 6236 969
5359 537 -185
1807 3400 429
1471 5029 -750
3008 4983 -555
2465 7897 -437
5050 3816 579
2129 65 705
7632 1034 87
1429 5068 -31
7896 5646 -996
769 4682 315
3881 7993 268
8143 5669 962
221 5474 199
3652 3427 -713
5519 7841 -808
3531 4025 333
2390 4659 -943
6234 7954 -956
955 4239 -725
1814 4478 946
8061 2912 475
5754 1503 329
7873 1396 481
6238 2725 -398
3930 3171 -307
3347 4122 802
3250 1529 321
1721 3110 40
5443 5549 723
5685 8144 -343
6835 3785 899
8021 4786 -93
7450 1033 -288
1570 622 294
6137 4131 -840
5933 3331 933
2481 4701 805
29 4506 401
4257 3619 -58
5154 480 350
8170 412 -465
2531 4521 -676
6225 1343 39
4146 4867 -487
844 853 -581
2013 3477 -904
4117 5227 -330
6734 7750 168
674 2201 785
7995 5002 366
6336 6231 -860
5770 4502 532
7686 5937 238
7845 878 -369
2874 7512 375
7056 7807 41
531 3516 922
6755 5723 -76
6853 3628 964
4834 7972 -77
3027 5647 92
1367 5129 203
4892 6029 -321
4852 4730 -661
2087 7523 -49
4839 5851 69
7111 2894 787
7974 5748 -565
6635 5787 245
2341 7516 -792
1155 5087 -11
3256 584 -504
4958 167 -475
722 1694 -535
4969 4898 48
5910 2692 -838
6782 4715 -842
8276 7408 -682
7215 3841 287
1350 5286 434
279 5926 -124
199 247 -161
1461 3621 88
2793 4148 694
2657 128 532
5348 7540 -260
2805 840 -58
2532 4687 588
6979 6533 -351
3586 1678 168
6213 7500 -570
6557 1065 -953
858 3110 -539
423 8223 358
6578 2751 -381
2642 4469 996
1967 5003 615
8040 7993 -362
7669 7174 -267
2116 2317 884
124 7338 198
5046 5826 -586
850 4819 983
4516 4851 291
6411 1525 -662
4933 2934 318
3280 552 -322
6890 4417 -896
3731 3581 137
840 562 427
5624 120 -769
5902 3199 487
1121 7700 -404
2174 1865 -13
1219 7898 906
6500 855 780
1047 7648 553
1699 7989 432
4976 5824 -950
1222 2458 20
1391 1129 743
5240 1489 -694
2800 4067 261
6298 4234 751
913 3801 979
653 3039 -634
3254 6110 -935
2066 4090 -357
3481 7091 49
4849 5174 -145
2922 5830 935
2182 8345 273
4893 2864 821
1032 3488 -440
5706 5779 113
5538 4372 -984
4447 4334 -174
592 739 631
2330 5978 -354
2947 689 221
1066 645 407
4002 1575 -279
3709 2966 446
5884 2404 -160
952 6758 -385
8317 1117 -253
2197 5844 -275
6720 2829 -759
1769 3407 -485
6605 935 459
1905 6915 573
709 6322 -891
5003 4502 339
4075 8343 838
998 5529 -654
3456 6558 -39
6779 2570 -172
913 608 -784
526 6030 -278
1650 1637 654
7920 5718 -360
3575 7261 -528
5034 881 -990
7893 2774 -949
6967 4119 523
643 4002 -814
6013 691 748
2580 5027 -678
4268 5112 -357
1131 1946 539
6913 4834 -776
1172 310 -311
2708 5859 -833
3850 1837 -771
6842 6056 873
615 1406 -917
6382 4786 -177
6336 2721 -876
6830 2295 -116
2562 3096 72
3236 6058 -70
4637 5121 -813
79 2606 -889
7718 462 631
4120 4628 -863
3021 2941 -295
676 4879 231
8139 7620 -536
1350 5834 621
5944 2039 -730
1572 7045 -828
4326 6130 -683
5796 4343 994
7231 550 -740
3332 2119 -351
551 1593 770
6649 7592 -168
8261 7879 -913
7526 6836 894
4635 3240 -726
118 2880 336
3461 1619 -771
2569 447 638
2060 1015 228
5178 838 -911
1368 7757 -183
1262 926 -556
7335 7857 -37
5541 2453 -331
2027 497 -135
357 5260 881
1555 3224 991
5343 6334 870
4675 4109 833
7962 6425 129
7947 1157 306
3344 2621 -936
2690 5160 -266
7900 2689 56
2868 279 21
3227 8091 757
397 6353 350
2908 101 -670
1729 135 -444
3859 6852 569
4071 5121 -551
4297 6312 -157
172 76 633
8018 4899 -832
5115 728 963
3518 3178 440
259 1825 -311
3940 4559 893
5941 3199 -160
5506 6970 630
460 6224 919
99 5573 209
6950 2037 -601
1262 2676 533
6142 6343 -810
266 4260 -286
3463 345 -45
5341 8203 -679
1452 3733 197
4081 4780 -859
2037 6269 -127
7994 1513 -261
135 1266 -641
7864 5610 -289
6845 1091 -289
1709 288 828
3674 228 -69
2120 7897 630
5234 6928 -168
467 7667 498
3196 2757 -768
7228 3590 -828
702 6809 -42
537 7616 -530
3280 8318 378
4273 209 895
200 5315 -490
6460 6326 -405
6368 7949 -200
7076 445 -15
3058 1078 -64
1636 2802 159
5550 9 114
741 4968 270
4047 4867 902
6543 2471 702
833 7555 885
4550 4565 569
7056 1259 -394
127 2677 624
8324 7555 -181
1696 4410 -13
2768 7774 988
1020 6691 -577
7889 2900 166
6172 6547 949
3762 2666 -879
6541 728 -250
6980 5766 116
2641 4523 563
5080 323 -463
1153 5947 562
4627 3226 217
4651 6778 -520
6070 216 803
6995 4500 -701
7548 3831 995
7205 1412 322
6888 5622 -457
7336 5217 -206
7865 462 -517
6178 6144 648
6173 4045 -811
1939 5336 -243
2095 1255 -599
3749 1818 538
7287 2398 15
3782 338 -76
799 5892 375
6928 844 219
2908 6176 -308
422 5552 69
2521 1200 -572
7849 2829 392
5447 4784 166
8271 2027 80
972 6971 959
6736 2662 195
7092 8220 -332
8021 8354 458
7291 2402 964
538 2681 520
5273 7105 -300
1001 5161 -176
1649 1674 -336
403 4661 477
3333 7038 -115
7869 5436 -58
2609 4071 66
8343 3188 511
5442 6957 -388
7116 7566 157
5140 2411 -947
3161 4600 766
2720 4807 -263
3697 6941 331
7698 6335 -539
5709 6898 524
1987 7937 175
2369 6570 855
2117 1508 -655
6114 3389 547
8033 83 21
7918 2649 794
4255 2147 -293
1206 662 -505
8289 3418 73
3145 4012 316
422 7865 -485
1704 7188 -860
3147 1121 -312
8296 3240 179
2731 3414 -165
2652 1150 -701
6888 56 276
4095 976 558
1274 5586 710
4755 6557 289
3119 1162 924
8161 4555 -874
7209 7879 -707
6885 1758 -153
113 1558 -256
3849 7199 -132
5026 1126 516
6044 4793 -202
2544 6455 -858
6798 3269 372
4315 3119 101
1112 6224 -685
2881 7247 862
2055 482 211
753 3690 974
2590 797 92
6969 4858 -623
232 6898 93
4661 4584 -131
1144 1725 -738
3366 7423 692
1548 5106 471
1555 6405 -875
7039 2074 -790
2722 2173 -453
4101 3384 -436
6542 7155 -223
7264 5492 333
5406 4551 -890
1734 464 -303
2117 3358 597
6509 2482 -847
5709 1395 -664
6297 915 624
1832 645 784
5723 769 -158
7926 1903 -772
7298 7599 -154
5557 7860 117
7341 1668 715
2248 8251 878
5209 1414 406
99 1222 193
2245 6095 -878
2923 2598 930
3498 4648 284
1497 1558 -929
3981 1797 -272
3641 7214 -788
8156 740 -952
4507 1609 930
2884 5374 857
2257 7581 915
2247 4795 -856
5187 3336 836
5884 4174 725
4460 3273 479
4261 4699 748
7324 3234 892
4014 2158 985
5139 681 984
5015 6908 277
7314 388 77
5517 114 -420
6039 62 648
1797 576 379
2317 1732 990
4529 245 255
6941 8002 -542
741 7843 -106
6960 7747 681
4387 5379 91
2027 7972 957
5958 7033 -54
2770 6764 -882
1771 1501 394
6097 4708 886
3439 4132 447
4954 7784 31
1350 7352 -256
3760 5626 -388
4899 6165 456
2513 646 507
5362 7773 -585
4391 5069 -924
1515 4542 -778
5950 4607 -455
2432 101 -586
5103 7582 164
7072 1616 898
303 6994 -129
7320 803 894
4799 865 668
3273 1743 -852
1715 3472 389
5923 2467 125
616 3378 -789
7151 5980 985
517 5988 -835
6405 7441 740
5397 4174 377
2664 7023 779
5073 482 -104
2711 7159 50
3965 74 800
138 5199 -508
8042 5567 387
3934 1753 858
1431 1849 343
2835 5213 -713
6227 1070 22
4965 1348 909
5602 5672 -3
6132 6092 -452
6376 7001 -639
3910 7124 -909
272 180 904
3036 4338 -410
6586 7376 -357
7843 5951 657
2259 2391 -673
5042 2642 -37
3627 6514 365
2044 3214 475
6702 343 316
963 3075 -370
429 6475 -863
5845 5622 -322
7083 443 405
7396 5564 -731
8058 6021 475
2665 6508 -661
2870 4959 -602
3378 542 -226
1067 254 -138
7347 6601 -231
7007 8180 405
1011 7914 -455
5447 1726 -877
2512 893 697
629 475 -693
3330 6083 -103
5255 1252 -409
6540 6106 65
4597 1800 -743
6110 6979 -546
5575 5171 551
4203 6790 -175
7837 7051 -540
1781 7096 285
2142 1006 -275
6113 6344 518
6853 4617 -32
4508 2044 579
3322 167 -61
595 6719 341
669 2546 -50
5024 5269 975
5139 5506 507
7841 6514 500
6233 5055 -685
1772 3426 -504
3644 5914 -261
7343 4282 852
81 5711 -14
3215 479 470
2103 7877 826
3466 793 -262
6219 6349 728
4099 2903 597
4476 4835 -588
7843 5388 -425
3927 4172 -595
5640 3320 -314
882 232 -447
7969 2546 378
8238 8064 -204
5726 7426 536
2760 6187 -780
2593 3480 801
5230 571 -812
1696 7026 -602
3506 499 -777
2817 6791 -1000
608 7681 -375
2829 4315 -997
3939 4302 824
3344 1901 -860
6231 1942 -106
3542 1291 -344
7342 6496 -518
4361 3126 819
2620 2875 261
8280 3435 865
1127 3587 -239
8113 5754 50
3652 6464 857
6701 8050 -424
5012 2594 -65
2137 8343 385
8225 2000 233
5733 557 883
7047 2092 735
179 22 -339
4064 6079 979
8220 7118 268
3781 5457 -907
8276 7063 -505
2278 6603 -314
5086 6370 41
6985 843 21
3936 729 -182
3188 2400 -704
7002 2336 -383
657 3599 -383
4321 3659 -618
214 2733 -559
7630 7688 -760
6219 2827 151
7684 6147 555
3117 3835 -325
7039 7428 -798
812 4673 221
3578 314 48
347 4157 -115
6346 2505 -910
2094 181 -165
2692 6023 -258
7824 8086 566
5823 6050 196
7218 2117 571
5185 5904 -349
7041 369 674
2910 5998 -994
6241 4751 317
5520 5640 -180
2666 3403 -598
1366 7760 -914
4301 4119 -37
1924 932 654
2465 2229 402
2513 4856 800
5904 1594 -254
3416 3968 -448
956 4848 -714
2035 817 -960
3532 7450 -785
4332 3227 -584
1080 6089 -563
2853 4181 576
8089 1533 328
4201 2041 790
1719 3058 947
672 6071 -166
7298 1220 -869
366 5647 -727
5343 57 760
908 7879 617
373 446 972
3043 3273 150
5512 1448 -915
2896 7743 -39
2389 4321 -109
618 860 -645
3596 2140 -65
967 7305 -678
4068 4278 171
634 6613 563
6030 8305 185
5660 4947 175
5947 1896 -928
3111 4338 321
4269 4803 700
2928 1383 -881
7604 3922 -338
7780 856 -993
1680 96 -43
1490 4392 690
8000 7779 52
29 3971 39
2871 243 748
6139 6348 -801
6553 3792 -309
1913 3859 543
1313 1791 503
471 403 -130
6987 6540 485
214 2410 103
4282 4089 314
4907 4432 -961
104 959 -643
2062 3403 -978
1472 5385 -29
5763 5547 68
2960 2862 478
6079 3276 577
6646 8196 -886
4120 6294 -519
5476 1211 -666
8271 5594 -73
6679 6665 -477
6813 5869 -323
3707 8305 -124
1878 649 -362
5785 1889 831
761 3561 -179
1097 5677 756
3461 4038 103
7122 4894 -292
5570 5115 157
823 3060 -650
5514 1653 -280
5958 6958 -491
1729 7896 550
3927 1619 730
157 133 -205
1853 2260 709
7588 7597 74
1087 6308 -409
3155 1587 -467
3976 4907 -112
3373 2858 -535
2145 6612 -651
4845 5650 662
4090 6018 796
6492 8066 -755
6844 7619 246
6698 8290 39
7943 3582 -197
2829 378 899
2817 5598 481
1702 3834 288
6414 7061 -676
6663 3019 161
815 1315 -473
7924 5985 -300
1529 2818 -614
994 5180 821
4964 125 417
4151 3166 -123
6045 513 -414
4522 5550 -307
3754 7083 -495
437 608 -716
2895 1906 -359
3432 4213 370
492 561 -162
3999 7123 -153
4029 3497 -963
2810 3683 -656
6783 7743 -839
700 329 977
5203 932 40
6102 4787 -115
8096 4278 436
2600 1912 7
2268 635 -624
6078 2094 505
3558 1237 -236
4898 7456 -664
6283 2085 701
29 2213 381
7624 762 -766
6887 461 -399
4189 4590 -326
1202 286 128
6841 1875 -442
